UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
6040,L53219,-1,300.6,310.9,1433,42.6,101,0,1
6041,M20900,0,300.7,311.1,1438,46.6,103,0,1
6042,M20901,0,300.7,311.0,1418,49.3,106,0,1
6043,M20902,0,300.8,311.0,1580,36.6,109,0,1
6044,M20903,0,300.7,310.9,1468,41.8,112,0,1
6045,M20904,0,300.8,310.9,1522,41.7,115,0,1
6046,L53225,-1,300.8,310.9,1311,55.8,118,0,1
6047,L53226,-1,300.9,311.0,1316,56.5,120,0,1
6048,H35461,1,300.9,311.0,1853,23.6,122,0,1
6049,M20908,0,300.9,311.0,1556,38.8,127,0,1
6050,M20909,0,300.9,311.0,1567,34.3,130,0,1
6051,M20910,0,300.9,311.1,1546,37.7,133,0,1
6052,L53231,-1,300.9,311.0,1382,51.2,136,0,1
6053,L53232,-1,300.9,311.0,2003,20.2,138,0,1
6054,L53233,-1,300.8,310.9,1748,29.9,140,0,1
6055,H35468,1,300.7,310.8,1518,40.1,142,0,1
6056,L53235,-1,300.7,310.8,1475,42.0,147,0,1
6057,L53236,-1,300.8,310.8,1634,29.2,149,0,1
6058,L53237,-1,300.8,310.8,1689,32.9,151,0,1
6059,M20918,0,300.9,310.9,1636,35.3,153,0,1
6060,L53239,-1,300.9,311.0,2235,15.8,156,0,1
6061,L53240,-1,301.0,311.1,1615,35.6,158,0,1
6062,H35475,1,301.1,311.1,1618,29.5,160,0,1
6063,M20922,0,301.1,311.2,1407,53.0,165,0,1
6064,L53243,-1,301.1,311.1,1450,43.3,168,0,1
6065,L53244,-1,301.1,311.1,1889,23.8,170,0,1
6066,L53245,-1,301.0,310.9,1568,38.2,172,0,1
6067,L53246,-1,301.0,311.0,1804,25.8,174,0,1
6068,L53247,-1,301.0,311.0,1582,37.5,176,0,1
6069,M20928,0,301.0,310.9,2047,17.9,178,0,1
6070,L53249,-1,300.9,310.9,1601,34.0,181,0,1
6071,L53250,-1,300.9,310.9,1615,32.0,183,0,1
6072,M20931,0,300.9,310.8,1452,43.6,185,0,1
6073,M20932,0,300.9,310.8,1695,30.2,188,0,1
6074,M20933,0,300.9,310.8,1790,26.2,191,0,1
6075,M20934,0,301.0,310.8,1533,39.3,194,0,1
6076,L53255,-1,301.0,310.9,1813,28.5,197,0,1
6077,L53256,-1,301.0,310.9,1492,36.7,199,0,1
6078,L53257,-1,300.9,310.7,1479,43.3,201,0,1
6079,L53258,-1,300.8,310.7,1339,59.1,203,1,2
6080,M20939,0,300.8,310.7,1371,44.7,205,0,1
6081,L53260,-1,300.9,310.7,1468,36.2,208,0,1
6082,L53261,-1,300.9,310.7,1517,41.7,210,0,1
6083,L53262,-1,300.9,310.7,1352,46.4,212,0,1
6084,L53263,-1,300.9,310.7,1389,50.0,214,0,1
6085,M20944,0,300.8,310.6,1505,36.2,0,0,1
6086,L53265,-1,300.9,310.6,1538,36.7,3,0,1
6087,L53266,-1,300.9,310.8,1482,37.0,5,0,1
6088,M20947,0,300.9,310.8,1599,33.0,7,0,1
6089,L53268,-1,300.9,310.8,1476,39.0,10,0,1
6090,L53269,-1,300.9,310.7,1509,37.5,12,0,1
6091,L53270,-1,300.9,310.8,1708,29.1,14,0,1
6092,L53271,-1,300.9,310.7,1412,57.5,16,0,4
6093,L53272,-1,300.9,310.7,1658,28.5,18,0,1
6094,L53273,-1,301.0,310.8,1375,57.2,20,0,1
6095,M20954,0,300.9,310.8,1402,48.1,22,0,1
6096,M20955,0,300.9,310.7,1452,47.3,25,0,1
6097,M20956,0,300.8,310.7,1483,40.8,28,0,1
6098,H35511,1,300.9,310.8,1477,38.4,31,0,1
6099,M20958,0,300.8,310.7,1924,22.4,36,0,1
6100,H35513,1,300.9,310.7,1609,28.7,39,0,1
6101,M20960,0,300.8,310.7,1886,21.1,44,0,1
6102,L53281,-1,300.7,310.6,1616,29.6,47,0,1
6103,L53282,-1,300.7,310.7,1442,43.2,49,0,1
6104,L53283,-1,300.8,310.8,1407,45.1,51,0,1
6105,M20964,0,300.8,310.8,1461,41.3,53,0,1
6106,M20965,0,300.8,310.9,1522,46.2,56,0,1
6107,L53286,-1,300.9,311.0,1432,48.1,59,0,1
6108,L53287,-1,300.9,311.0,1438,49.0,61,0,1
6109,M20968,0,300.8,310.9,1678,28.1,63,0,1
6110,M20969,0,300.8,310.9,1514,38.7,66,0,1
6111,L53290,-1,300.7,310.8,1534,41.3,69,0,1
6112,M20971,0,300.7,310.8,1486,41.2,71,0,1
6113,L53292,-1,300.7,310.8,1925,22.0,74,0,1
6114,M20973,0,300.7,310.8,1724,30.0,76,0,1
6115,M20974,0,300.8,310.8,1549,35.5,79,0,1
6116,L53295,-1,300.8,310.9,1457,47.7,82,0,1
6117,L53296,-1,300.8,310.9,1453,43.9,84,0,1
6118,L53297,-1,300.8,311.0,1578,44.4,86,0,1
6119,M20978,0,300.9,311.1,1325,61.4,88,0,1
6120,L53299,-1,300.9,311.1,1471,39.3,91,0,1
6121,M20980,0,300.9,311.2,1472,40.0,93,0,1
6122,L53301,-1,300.9,311.1,1457,37.4,96,0,1
6123,L53302,-1,301.0,311.0,1402,55.3,98,0,1
6124,L53303,-1,300.9,310.9,1477,41.5,100,0,1
6125,M20984,0,300.9,310.9,1727,30.1,102,0,1
6126,L53305,-1,300.9,310.9,1995,20.2,105,0,1
6127,L53306,-1,300.9,310.9,1370,52.5,107,0,1
6128,L53307,-1,300.9,310.9,1228,66.4,109,0,1
6129,L53308,-1,300.9,311.0,1499,38.0,111,0,1
6130,M20989,0,301.0,311.0,1508,46.9,113,0,1
6131,L53310,-1,301.0,310.9,1473,44.2,116,0,1
6132,H35545,1,301.0,311.0,1640,37.6,118,0,1
6133,L53312,-1,301.1,311.1,1429,42.5,123,0,1
6134,L53313,-1,301.1,311.1,1470,40.9,125,0,1
6135,L53314,-1,301.0,311.0,1581,37.0,127,0,1
6136,L53315,-1,301.0,310.9,1740,28.9,129,0,1
6137,H35550,1,300.9,310.8,1390,40.6,131,0,1
6138,M20997,0,300.9,310.8,1988,19.7,136,0,1
6139,M20998,0,300.8,310.7,1452,43.0,139,0,1
6140,L53319,-1,300.8,310.7,1586,33.4,142,0,1
6141,L53320,-1,300.8,310.7,1589,34.3,144,0,1
6142,L53321,-1,300.8,310.8,1486,45.7,146,0,1
6143,L53322,-1,300.9,310.9,1755,27.9,148,0,1
6144,M21003,0,301.0,310.9,1575,34.6,150,0,1
6145,M21004,0,301.1,311.1,1615,37.7,153,0,1
6146,M21005,0,301.1,311.1,1436,41.8,156,0,1
6147,M21006,0,301.1,311.1,1470,40.6,159,0,1
6148,M21007,0,301.1,311.1,2089,19.8,162,0,1
6149,L53328,-1,301.1,311.2,1564,37.0,165,0,1
6150,M21009,0,301.0,311.1,1420,47.4,167,0,1
6151,L53330,-1,301.1,311.1,1711,29.1,170,0,1
6152,L53331,-1,301.1,311.2,1555,35.3,172,0,1
6153,M21012,0,301.1,311.1,1592,35.7,174,0,1
6154,L53333,-1,301.0,311.1,1236,64.4,177,1,2
6155,M21014,0,301.0,310.9,1765,24.2,179,0,1
6156,L53335,-1,301.0,311.0,1634,31.2,182,0,1
6157,L53336,-1,301.1,311.1,1508,41.5,184,0,1
6158,L53337,-1,301.1,311.2,1774,29.6,186,0,1
6159,L53338,-1,301.1,311.0,1677,29.1,188,0,1
6160,L53339,-1,301.0,311.0,1399,58.0,190,1,2
6161,L53340,-1,301.0,310.9,1570,34.0,192,0,1
6162,L53341,-1,301.0,310.9,1479,44.3,194,0,1
6163,L53342,-1,301.0,310.8,1558,34.9,196,0,1
6164,L53343,-1,300.8,310.7,1358,48.1,198,0,1
6165,H35578,1,300.9,310.7,1656,30.7,200,0,1
6166,L53345,-1,300.9,310.7,1523,35.8,205,0,1
6167,H35580,1,300.9,310.7,1403,40.6,207,0,1
6168,M21027,0,300.9,310.7,1362,51.6,212,0,1
6169,M21028,0,300.7,310.6,1778,27.1,215,0,1
6170,L53349,-1,300.7,310.5,1448,38.2,218,0,1
6171,H35584,1,300.8,310.5,1559,40.1,220,0,1
6172,L53351,-1,300.8,310.6,1416,42.2,225,0,1
6173,L53352,-1,300.8,310.6,1577,37.9,227,1,5
6174,L53353,-1,300.8,310.7,1633,27.8,0,0,1
6175,L53354,-1,300.9,310.7,1573,31.2,2,0,1
6176,L53355,-1,300.9,310.8,1517,44.3,4,0,1
6177,L53356,-1,301.0,310.9,1515,37.3,6,0,1
6178,L53357,-1,301.0,310.8,1527,45.3,8,0,1
6179,L53358,-1,301.1,310.9,1282,67.9,10,1,3
6180,M21039,0,301.1,310.9,1396,45.1,12,0,1
6181,L53360,-1,301.0,310.9,1492,44.6,15,0,1
6182,L53361,-1,301.0,310.8,1975,19.7,17,0,1
6183,L53362,-1,301.0,310.8,1475,35.3,19,0,1
6184,H35597,1,301.0,310.9,1495,37.3,21,0,1
6185,L53364,-1,301.0,311.0,1553,35.8,26,0,1
6186,L53365,-1,301.1,311.0,1918,21.7,28,0,1
6187,M21046,0,301.1,311.0,1413,46.6,30,0,1
6188,L53367,-1,301.0,311.0,1437,56.0,33,0,1
6189,L53368,-1,301.0,310.9,1450,45.9,35,0,1
6190,M21049,0,301.0,310.9,1910,21.9,37,0,1
6191,L53370,-1,300.9,310.9,1749,26.4,40,0,1
6192,H35605,1,301.0,310.9,1916,22.0,42,0,1
6193,L53372,-1,301.0,310.9,1428,45.3,47,0,1
6194,L53373,-1,301.0,310.9,1578,38.4,49,0,1
6195,L53374,-1,300.9,310.8,1571,39.9,51,0,1
6196,L53375,-1,300.9,310.8,1729,30.2,53,0,1
6197,L53376,-1,300.9,310.8,1701,30.4,55,0,1
6198,L53377,-1,300.9,310.8,1493,45.8,57,0,1
6199,M21058,0,301.0,310.9,1554,32.7,59,0,1
6200,L53379,-1,300.9,310.9,1497,43.2,62,0,1
6201,L53380,-1,301.0,310.9,1679,29.8,64,0,1
6202,M21061,0,301.0,310.9,1510,44.5,66,0,1
6203,L53382,-1,301.0,310.9,1296,54.9,69,0,1
6204,L53383,-1,301.0,310.9,1404,41.8,71,0,1
6205,M21064,0,300.9,310.8,1519,34.9,73,0,1
6206,M21065,0,300.9,310.7,1696,27.3,76,0,1
6207,M21066,0,300.8,310.6,1669,28.4,79,0,1
6208,L53387,-1,300.7,310.6,1447,40.7,82,0,1
6209,M21068,0,300.7,310.6,1418,46.3,84,0,1
6210,L53389,-1,300.7,310.6,1407,40.5,87,0,1
6211,L53390,-1,300.8,310.5,1434,44.5,89,0,1
6212,L53391,-1,300.8,310.6,1360,48.8,91,0,1
6213,L53392,-1,300.8,310.6,1402,53.7,93,0,1
6214,L53393,-1,300.9,310.6,1552,34.9,95,0,1
6215,L53394,-1,300.9,310.7,1392,44.2,97,0,1
6216,L53395,-1,301.1,310.8,1521,41.0,99,0,1
6217,L53396,-1,301.1,310.8,1724,27.5,101,0,1
6218,M21077,0,301.0,310.7,1455,46.1,103,0,1
6219,H35632,1,301.0,310.6,1366,50.6,106,0,1
6220,H35633,1,301.1,310.6,1407,43.9,111,0,1
6221,L53400,-1,301.1,310.8,1470,49.3,116,0,1
6222,M21081,0,301.2,310.9,1359,50.8,118,0,1
6223,H35636,1,301.1,310.8,1792,25.8,121,0,1
6224,M21083,0,301.1,310.9,1552,37.9,126,0,1
6225,L53404,-1,301.2,311.0,1612,32.9,129,0,1
6226,M21085,0,301.2,311.0,1424,41.4,131,0,1
6227,H35640,1,301.3,311.0,1341,59.3,134,0,1
6228,L53407,-1,301.2,310.8,1479,38.2,139,0,1
6229,L53408,-1,301.2,310.9,1413,50.1,141,0,1
6230,L53409,-1,301.3,310.9,2165,17.4,143,0,1
6231,M21090,0,301.3,311.0,1641,33.0,145,0,1
6232,M21091,0,301.3,311.0,1495,40.8,148,0,1
6233,L53412,-1,301.3,311.0,1576,30.4,151,0,1
6234,L53413,-1,301.2,310.9,1467,37.1,153,0,1
6235,L53414,-1,301.2,310.8,1479,41.2,155,0,1
6236,L53415,-1,301.3,310.9,1596,33.9,157,0,1
6237,M21096,0,301.3,310.9,1512,36.9,159,0,1
6238,L53417,-1,301.4,310.9,1414,38.8,162,0,1
6239,L53418,-1,301.3,310.8,1390,57.4,164,0,1
6240,L53419,-1,301.2,310.7,1644,31.6,166,0,1
6241,M21100,0,301.2,310.7,1394,42.8,168,0,1
6242,L53421,-1,301.1,310.5,1324,52.4,171,0,1
6243,L53422,-1,301.0,310.4,1476,43.6,173,0,1
6244,L53423,-1,301.0,310.4,2204,16.6,175,0,1
6245,M21104,0,301.0,310.4,1665,30.9,177,0,1
6246,L53425,-1,300.9,310.4,1445,41.7,180,0,1
6247,H35660,1,300.8,310.3,1457,46.8,182,0,1
6248,L53427,-1,300.8,310.2,1492,46.3,187,0,1
6249,L53428,-1,300.8,310.1,1405,61.2,189,1,3
6250,L53429,-1,300.7,310.1,1542,35.5,191,0,1
6251,L53430,-1,300.8,310.2,1520,37.7,193,0,1
6252,M21111,0,300.8,310.2,1598,36.5,195,0,1
6253,L53432,-1,300.8,310.3,1538,36.1,198,0,1
6254,L53433,-1,300.9,310.4,1615,30.9,200,0,1
6255,L53434,-1,301.0,310.5,1408,47.0,202,0,1
6256,L53435,-1,301.0,310.5,1379,57.3,204,1,2
6257,L53436,-1,301.0,310.6,1493,37.8,206,1,5
6258,L53437,-1,301.1,310.7,1376,49.1,0,0,1
6259,M21118,0,301.1,310.7,1583,40.7,2,0,1
6260,M21119,0,301.2,310.8,1396,47.4,5,0,1
6261,L53440,-1,301.1,310.7,1436,45.3,8,0,1
6262,L53441,-1,301.1,310.6,1417,47.6,10,0,1
6263,L53442,-1,301.0,310.6,1641,33.4,12,0,1
6264,M21123,0,301.0,310.6,1698,27.3,14,0,1
6265,L53444,-1,300.9,310.4,1541,39.1,17,0,1
6266,L53445,-1,300.8,310.3,1383,46.6,19,0,1
6267,L53446,-1,300.8,310.4,1368,46.8,21,0,1
6268,L53447,-1,300.8,310.4,1570,35.2,23,0,1
6269,L53448,-1,300.9,310.5,1616,33.5,25,0,1
6270,M21129,0,300.9,310.5,1444,43.2,27,0,1
6271,L53450,-1,300.9,310.4,2021,18.8,30,0,1
6272,M21131,0,300.9,310.5,1702,29.3,32,0,1
6273,M21132,0,301.1,310.6,1429,52.7,35,0,1
6274,L53453,-1,301.2,310.8,1711,28.9,38,0,1
6275,M21134,0,301.2,310.7,1543,32.9,40,0,1
6276,L53455,-1,301.3,310.8,1628,32.2,43,0,1
6277,L53456,-1,301.2,310.8,1233,64.6,45,0,1
6278,L53457,-1,301.2,310.8,1461,40.6,47,0,1
6279,L53458,-1,301.2,310.7,1568,38.3,49,0,1
6280,L53459,-1,301.3,310.8,1432,54.4,51,0,1
6281,M21140,0,301.2,310.7,1527,41.1,53,0,1
6282,M21141,0,301.3,310.8,1455,41.2,56,0,1
6283,M21142,0,301.3,310.8,1418,45.4,59,0,1
6284,L53463,-1,301.3,310.8,1719,29.5,62,0,1
6285,M21144,0,301.2,310.8,1734,31.3,64,0,1
6286,M21145,0,301.2,310.7,1426,46.1,67,0,1
6287,L53466,-1,301.1,310.6,1611,35.2,70,0,1
6288,M21147,0,301.1,310.6,1479,41.1,72,0,1
6289,L53468,-1,301.0,310.5,1317,50.9,75,0,1
6290,L53469,-1,301.0,310.5,1248,61.4,77,0,1
6291,L53470,-1,301.0,310.5,1932,21.7,79,0,1
6292,M21151,0,301.1,310.5,1547,35.8,81,0,1
6293,L53472,-1,301.0,310.4,1614,31.6,84,0,1
6294,H35707,1,301.0,310.4,1512,44.9,86,0,1
6295,L53474,-1,301.1,310.5,1529,38.7,91,0,1
6296,H35709,1,301.1,310.6,1782,24.9,93,0,1
6297,L53476,-1,301.0,310.5,1429,39.4,98,0,1
6298,M21157,0,301.1,310.5,1309,60.7,100,0,1
6299,L53478,-1,301.1,310.5,1428,44.1,103,0,1
6300,L53479,-1,301.2,310.6,1385,49.2,105,0,1
6301,L53480,-1,301.2,310.7,1517,39.4,107,0,1
6302,M21161,0,301.2,310.6,1576,39.6,109,0,1
6303,L53482,-1,301.2,310.6,1437,51.2,112,0,1
6304,H35717,1,301.2,310.6,1457,50.5,114,0,1
6305,L53484,-1,301.1,310.5,1532,37.5,119,0,1
6306,M21165,0,301.1,310.5,1603,32.6,121,0,1
6307,L53486,-1,301.0,310.4,1563,34.4,124,0,1
6308,L53487,-1,301.0,310.3,1617,34.5,126,0,1
6309,M21168,0,300.8,310.1,1686,26.9,128,0,1
6310,L53489,-1,300.9,310.2,1382,50.4,131,0,1
6311,L53490,-1,300.9,310.1,2090,17.8,133,0,1
6312,L53491,-1,300.9,310.3,1446,44.5,135,0,1
6313,M21172,0,300.9,310.2,1533,38.1,137,0,1
6314,L53493,-1,300.9,310.3,1440,47.6,140,0,1
6315,M21174,0,301.0,310.4,1793,25.0,142,0,1
6316,M21175,0,301.0,310.4,1517,46.1,145,0,1
6317,L53496,-1,300.9,310.4,1544,36.0,148,0,1
6318,L53497,-1,300.9,310.3,1321,48.8,150,0,1
6319,M21178,0,300.9,310.3,1416,50.9,152,0,1
6320,L53499,-1,300.8,310.2,1514,40.0,155,0,1
6321,M21180,0,300.8,310.2,1304,52.5,157,0,1
6322,L53501,-1,300.7,310.2,1286,64.9,160,0,1
6323,M21182,0,300.7,310.1,1483,40.2,162,0,1
6324,L53503,-1,300.7,310.1,1351,46.9,165,0,1
6325,M21184,0,300.7,310.1,1367,52.6,167,0,1
6326,L53505,-1,300.7,310.1,1721,32.3,170,0,1
6327,L53506,-1,300.6,310.0,1455,40.4,172,0,1
6328,L53507,-1,300.6,310.0,1425,49.5,174,0,1
6329,L53508,-1,300.7,310.0,1672,29.7,176,0,1
6330,M21189,0,300.7,310.0,1641,34.6,178,0,1
6331,M21190,0,300.5,310.0,1580,37.0,181,0,1
6332,H35745,1,300.5,310.0,1495,47.4,184,0,1
6333,M21192,0,300.5,309.9,1994,19.8,189,0,1
6334,M21193,0,300.4,309.9,1415,31.8,192,0,1
6335,M21194,0,300.4,309.8,1725,30.4,195,0,1
6336,M21195,0,300.4,309.8,1430,43.4,198,0,1
6337,L53516,-1,300.4,309.8,1395,48.1,201,0,1
6338,M21197,0,300.4,309.8,1435,43.6,203,0,1
6339,L53518,-1,300.4,309.9,1681,28.6,206,0,1
6340,L53519,-1,300.5,310.0,1451,48.6,208,0,1
6341,H35754,1,300.5,309.9,1397,45.9,210,1,5
6342,M21201,0,300.4,309.8,1421,47.2,0,0,1
6343,M21202,0,300.3,309.8,1444,42.0,3,0,1
6344,L53523,-1,300.2,309.8,1827,23.0,6,0,1
6345,H35758,1,300.2,309.8,1374,47.7,8,0,1
6346,L53525,-1,300.2,309.8,1650,29.6,13,0,1
6347,L53526,-1,300.2,309.7,1275,60.7,15,0,1
6348,L53527,-1,300.2,309.7,1421,44.6,17,0,1
6349,L53528,-1,300.2,309.8,1557,33.8,19,0,1
6350,L53529,-1,300.1,309.8,1506,35.2,21,0,1
6351,L53530,-1,300.1,309.7,1362,49.1,23,0,1
6352,L53531,-1,300.0,309.7,1542,47.1,25,0,1
6353,L53532,-1,300.0,309.6,1496,38.8,27,0,1
6354,M21213,0,300.0,309.6,1491,42.0,29,0,1
6355,L53534,-1,300.1,309.6,1565,34.8,32,0,1
6356,L53535,-1,300.1,309.7,1481,37.9,34,0,1
6357,M21216,0,300.1,309.7,1420,48.4,36,0,1
6358,L53537,-1,300.2,309.8,1398,54.8,39,0,1
6359,M21218,0,300.2,309.8,1466,45.7,41,0,1
6360,L53539,-1,300.1,309.8,1430,56.7,44,0,1
6361,L53540,-1,300.1,309.7,1441,40.1,46,0,1
6362,M21221,0,300.1,309.7,1348,57.3,48,0,1
6363,L53542,-1,300.0,309.6,1738,28.7,51,0,1
6364,M21223,0,300.0,309.6,1618,36.2,53,0,1
6365,M21224,0,299.9,309.6,1489,41.7,56,0,1
6366,M21225,0,299.9,309.5,1412,57.9,59,0,1
6367,M21226,0,299.9,309.5,2065,18.1,62,0,1
6368,L53547,-1,300.0,309.6,1571,33.1,65,0,1
6369,M21228,0,300.0,309.6,1423,48.7,67,0,1
6370,H35783,1,300.0,309.5,1781,24.9,70,0,1
6371,L53550,-1,300.1,309.6,1321,46.9,75,0,1
6372,L53551,-1,300.1,309.6,1546,36.7,77,0,1
6373,M21232,0,300.0,309.5,1879,22.4,79,0,1
6374,H35787,1,300.0,309.5,1735,28.9,82,0,1
6375,L53554,-1,300.0,309.5,1506,38.8,87,0,1
6376,H35789,1,300.0,309.6,1629,32.3,89,0,1
6377,L53556,-1,300.0,309.6,1694,28.7,94,0,1
6378,L53557,-1,300.1,309.6,1541,37.0,96,0,1
6379,L53558,-1,300.0,309.6,1514,44.6,98,0,1
6380,L53559,-1,300.1,309.7,1485,45.9,100,0,1
6381,L53560,-1,300.2,309.8,1430,55.0,102,0,1
6382,L53561,-1,300.2,309.7,1771,27.1,104,0,1
6383,L53562,-1,300.2,309.8,1481,41.9,106,0,1
6384,H35797,1,300.2,309.7,1483,43.8,108,0,1
6385,H35798,1,300.1,309.6,1463,45.1,113,0,1
6386,L53565,-1,300.1,309.7,1410,48.3,118,0,1
6387,L53566,-1,300.2,309.7,1656,34.3,120,0,1
6388,M21247,0,300.2,309.8,1487,39.2,122,0,1
6389,H35802,1,300.3,309.9,1509,46.6,125,0,1
6390,H35803,1,300.3,309.9,1677,30.1,130,0,1
6391,L53570,-1,300.3,309.8,1450,55.0,135,0,1
6392,M21251,0,300.2,309.7,1413,43.0,137,0,1
6393,L53572,-1,300.1,309.7,1680,33.8,140,0,1
6394,L53573,-1,300.2,309.7,1678,30.5,142,0,1
6395,M21254,0,300.2,309.7,1408,44.0,144,0,1
6396,M21255,0,300.1,309.6,1376,52.1,147,0,1
6397,L53576,-1,300.0,309.6,1526,46.4,150,0,1
6398,M21257,0,300.0,309.6,1587,32.6,152,0,1
6399,L53578,-1,300.1,309.7,1351,58.2,155,0,1
6400,M21259,0,300.1,309.6,1501,38.0,157,0,1
6401,L53580,-1,300.1,309.7,1601,35.8,160,0,1
6402,M21261,0,300.0,309.6,1573,39.7,162,0,1
6403,M21262,0,300.1,309.6,1584,36.7,165,0,1
6404,L53583,-1,300.1,309.6,1649,33.6,168,0,1
6405,M21264,0,300.2,309.7,1183,61.4,170,0,1
6406,L53585,-1,300.1,309.7,2151,17.5,173,0,1
6407,L53586,-1,300.2,309.8,1526,45.6,175,0,1
6408,M21267,0,300.3,309.9,1611,29.0,177,0,1
6409,L53588,-1,300.3,309.9,1601,31.7,180,0,1
6410,L53589,-1,300.3,310.0,1560,40.8,182,0,1
6411,L53590,-1,300.4,310.1,1544,41.9,184,0,1
6412,M21271,0,300.4,310.0,1560,42.3,186,0,1
6413,L53592,-1,300.4,310.0,1423,44.2,189,0,1
6414,L53593,-1,300.4,310.1,1614,33.5,191,0,1
6415,M21274,0,300.4,310.1,1457,35.1,193,0,1
6416,L53595,-1,300.4,310.1,1503,42.2,196,0,1
6417,H35830,1,300.4,310.1,1484,38.0,198,0,1
6418,L53597,-1,300.3,309.9,1540,39.9,203,0,1
6419,H35832,1,300.3,309.9,1405,52.1,205,0,1
6420,H35833,1,300.3,309.9,1394,46.7,210,1,5
6421,L53600,-1,300.3,309.9,1518,36.4,0,0,1
6422,L53601,-1,300.3,309.9,1527,41.4,2,0,1
6423,L53602,-1,300.3,309.9,1377,55.3,4,0,1
6424,M21283,0,300.3,310.0,1537,37.5,6,0,1
6425,M21284,0,300.3,310.0,1409,43.2,9,0,1
6426,L53605,-1,300.3,309.9,1393,56.1,12,0,1
6427,L53606,-1,300.2,309.7,1448,36.8,14,0,1
6428,L53607,-1,300.2,309.8,1418,49.3,16,0,1
6429,M21288,0,300.2,309.8,1743,24.1,18,0,1
6430,M21289,0,300.2,309.8,1394,47.4,21,0,1
6431,L53610,-1,300.3,309.8,1523,39.2,24,0,1
6432,L53611,-1,300.2,309.8,1353,59.4,26,0,1
6433,M21292,0,300.3,309.9,1447,46.5,28,0,1
6434,L53613,-1,300.3,309.9,1570,34.0,31,0,1
6435,M21294,0,300.3,309.9,1494,38.5,33,0,1
6436,L53615,-1,300.3,309.9,1621,34.1,36,0,1
6437,L53616,-1,300.4,310.0,1769,26.1,38,0,1
6438,L53617,-1,300.4,310.0,1282,66.1,40,0,1
6439,L53618,-1,300.4,310.0,1581,30.3,42,0,1
6440,L53619,-1,300.6,310.1,1656,32.7,44,0,1
6441,L53620,-1,300.6,310.2,1648,31.7,46,0,1
6442,L53621,-1,300.7,310.2,1639,31.4,48,0,1
6443,L53622,-1,300.7,310.2,1348,54.8,50,0,1
6444,L53623,-1,300.8,310.3,1537,33.3,52,0,1
6445,M21304,0,300.8,310.3,1270,61.0,54,0,1
6446,L53625,-1,300.7,310.3,1662,34.4,57,0,1
6447,M21306,0,300.7,310.3,1471,40.2,59,0,1
6448,L53627,-1,300.6,310.1,1337,45.8,62,0,1
6449,H35862,1,300.7,310.2,1877,24.8,64,0,1
6450,L53629,-1,300.6,310.2,1519,44.6,69,0,1
6451,L53630,-1,300.6,310.2,1378,47.3,71,0,1
6452,L53631,-1,300.7,310.2,1696,27.5,73,0,1
6453,L53632,-1,300.7,310.1,1376,50.8,75,0,1
6454,L53633,-1,300.7,310.2,1807,24.2,77,0,1
6455,L53634,-1,300.7,310.1,1598,32.8,79,0,1
6456,L53635,-1,300.7,310.1,1565,40.2,81,0,1
6457,L53636,-1,300.7,310.2,1387,50.6,83,0,1
6458,L53637,-1,300.7,310.0,1395,48.0,85,0,1
6459,M21318,0,300.6,310.0,1302,62.9,87,0,1
6460,M21319,0,300.6,310.0,1397,55.2,90,0,1
6461,L53640,-1,300.6,310.0,1313,52.9,93,0,1
6462,L53641,-1,300.6,310.0,1505,35.9,95,0,1
6463,H35876,1,300.6,310.0,1483,44.0,97,0,1
6464,H35877,1,300.5,310.0,1358,60.4,102,0,1
6465,M21324,0,300.5,309.9,1735,27.0,107,0,1
6466,M21325,0,300.5,309.8,1416,48.5,110,0,1
6467,L53646,-1,300.4,309.7,1740,31.1,113,0,1
6468,L53647,-1,300.4,309.7,1692,27.4,115,0,1
6469,L53648,-1,300.5,309.8,1507,42.5,117,0,1
6470,M21329,0,300.4,309.6,1521,35.0,119,0,1
6471,L53650,-1,300.4,309.6,1379,54.5,122,0,1
6472,L53651,-1,300.4,309.6,1523,38.5,124,0,1
6473,H35886,1,300.4,309.6,1571,33.6,126,0,1
6474,H35887,1,300.4,309.5,1547,50.7,131,0,1
6475,M21334,0,300.5,309.7,1347,54.3,136,0,1
6476,L53655,-1,300.5,309.7,1560,30.2,139,0,1
6477,L53656,-1,300.5,309.7,1384,48.6,141,0,1
6478,L53657,-1,300.5,309.7,1841,24.6,143,0,1
6479,L53658,-1,300.5,309.8,1663,29.1,145,1,1
6480,L53659,-1,300.6,309.8,1418,42.7,147,0,1
6481,L53660,-1,300.7,309.9,1775,26.6,149,0,1
6482,L53661,-1,300.7,309.8,1406,48.4,151,0,1
6483,L53662,-1,300.6,309.9,1480,43.7,153,0,1
6484,L53663,-1,300.7,309.9,1412,45.3,155,0,1
6485,H35898,1,300.6,309.8,1913,22.5,157,0,1
6486,L53665,-1,300.6,309.8,1629,37.6,162,0,1
6487,L53666,-1,300.5,309.8,1939,21.4,164,0,1
6488,H35901,1,300.6,309.8,1541,36.2,166,0,1
6489,L53668,-1,300.7,309.8,1330,54.4,171,0,1
6490,M21349,0,300.7,309.8,1490,38.8,173,0,1
6491,L53670,-1,300.7,309.9,1383,44.5,176,0,1
6492,L53671,-1,300.8,310.0,1468,52.7,178,0,1
6493,M21352,0,300.8,309.9,1444,46.0,180,0,1
6494,L53673,-1,300.7,309.8,1363,53.1,183,0,1
