Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
-1,301.33682266925774,311.75101364082633,1336,58.0081091266106,188
0,302.9711729809934,311.3335803498134,1331,57.07666736124046,3
-1,302.5662289225276,310.663602457693,1330,51.527204915386086,151
-1,301.9429022774264,309.9,1309,55.96319861955743,195
0,302.3782710652861,310.8087032989646,1328,57.56950914092625,94
-1,299.7665981169518,309.5855392682107,1417,64.31812732702278,185
-1,300.07356143287683,309.70884077154903,1396,59.858882645311034,192
0,301.9582381313211,310.6,1321,60.999609040297486,84
-1,302.15646694826745,311.3227012554272,1250,59.58576902494449,219
-1,301.2704098757331,310.69576808371346,1412,59.94088633094387,208
0,302.74287392438896,310.9632677034841,1361,45.74275645366629,120
-1,299.0976013925599,309.9976013925599,1367,56.28560835535927,202
-1,301.7,310.2,1324,60.01971630869775,44
-1,302.4,310.7921939184425,1356,50.789564547750906,151
-1,297.7519972578603,309.05419766918124,1321,47.79038574087352,214
0,302.7,310.55415062821226,1349,46.890159051951386,7
-1,302.0363400645526,310.3686855591418,1366,66.12673952154891,81
-1,300.61443156417744,311.3949626009982,1271,58.62818249552684,197
0,301.2340835688834,310.45829720386234,1311,72.4573748042978,48
0,300.5048941748363,310.5036311619753,2633,12.198736987139018,17
0,303.4495195092561,312.64951950925615,2694,10.196156074048853,55
0,301.56034558658234,310.2597582907353,1334,55.75861765367067,157
0,302.9860779408858,311.0116767969335,1367,49.84625670170397,60
-1,300.1257409225543,309.9838272817029,1643,31.204202872570864,217
-1,301.81352765236454,310.2685744623931,1361,54.754838333163,69
-1,297.95638053689487,309.0954756711186,1367,50.07839324666103,222
0,301.71690492517394,310.6505683774418,1295,63.166190149652145,102
-1,299.64198625352026,311.02182073239356,1375,55.15026230985473,214
-1,299.3034294563081,310.17041788872206,1435,48.44791055638989,227
-1,300.3948519717918,310.90079250181924,1463,50.272674855320716,210
-1,302.23419446225734,310.7354861556433,1376,47.07967353540639,168
0,300.55120433454306,309.7741001018367,1379,47.64879566545697,242
-1,300.63304642754764,311.71260758966963,1271,60.088489505025436,195
-1,302.43735355911946,310.1686767795597,1326,51.25778762924595,143
-1,301.2319255851051,309.9,1314,57.47734773643032,189
-1,298.10554965299355,309.2055496529935,1879,25.20957544339719,200
0,298.1518768767026,308.26460060054484,1263,68.53539939945517,88
0,299.22978972557974,308.43279274746806,1371,63.52240241751064,32
0,302.0993968736274,310.7721178587115,2686,11.729691520406202,46
0,298.24122116890135,309.49277037438935,1321,58.63924653902919,217
-1,299.32832698168295,308.92506463413855,1422,45.03236493888983,225
-1,301.23618439667956,310.2,2807,6.383257520676299,200
0,300.1251883658086,311.1704879960175,1682,29.312970914521497,216
0,299.96496944174334,309.6115530487319,1363,49.7675771811385,213
0,300.94113596829794,310.8807854833655,2454,13.509607258317262,177
-1,297.49038444985723,308.8095617956866,1285,61.46303431677772,198
0,302.8500645270933,312.34005162167466,1261,69.90923858029913,232
-1,302.37472676452694,310.2505464709461,1346,60.51714395725703,106
0,302.7528881456339,311.6755544937628,2708,9.707555449376276,6
0,302.9273180991792,311.9312919834864,1396,57.602322810044846,131
0,300.30782926902344,310.39531894962437,2630,12.169531894962438,100
-1,297.2866135563391,308.0866135563391,1380,56.52283438128819,202
0,300.35473029169583,310.3784163217803,1339,59.37210926618588,203
-1,301.34292928131794,311.10454544558814,1362,60.18080808213509,205
-1,302.3940643266653,310.301187134667,1373,51.205935673334686,162
0,303.29934435943926,311.7398688718879,1223,67.22091789678504,159
-1,302.59069493114123,310.7016574065488,1307,59.03454483277157,204
-1,299.0669103643955,309.11503361358893,1615,32.99399439741892,223
0,300.072101795393,309.57907634654475,1398,43.76050897696498,215
-1,302.4,310.8136186831845,1349,45.97659811883502,150
0,300.3575269023853,310.8949820650764,1257,70.53103328634035,148
0,298.00223401378634,308.05111700689315,1315,64.81573975303112,22
0,299.6720602243685,309.25535118317475,1334,63.31175910252587,154
0,302.284400810669,310.56068478780685,2682,11.386112780186114,60
-1,302.39491124568883,310.33053252586706,1374,50.97609481030829,163
-1,300.79516061707534,310.596543297911,1577,37.89654329791096,226
0,303.07626695208523,311.787941153012,1284,70.03502260278033,98
-1,302.5549261672504,310.95492616725045,1345,47.99143623157753,104
-1,301.6828807618063,311.72439378755337,1336,57.79515030042688,188
-1,302.5983783606228,310.9,1331,51.952161638371344,153
0,298.70092525224356,309.8027757567308,1181,65.97957169294877,202
-1,301.7829622128558,310.82366039546264,1248,65.96592442571168,186
0,301.94183443910305,310.49066793040345,1361,50.03764802654885,68
0,300.48194424274124,309.8864581820559,1397,45.809721213706226,210
0,302.5121564500646,310.4939217749677,1307,54.44862580025833,16
0,302.3294003388595,310.723597966843,1376,48.47581931499123,164
-1,302.25989310153597,311.67187172184316,1446,48.66716619198041,210
-1,299.41064335121575,309.0814705170647,1273,68.62128670243159,71
0,301.6,310.5164328425654,1311,62.85843605830019,75
0,302.4,310.41856525228025,1373,48.468781422472354,150
0,297.16968200943717,308.56968200943714,1323,48.58092056622901,206
-1,300.5300422469141,309.72308205153024,1381,52.6373582415455,216
-1,299.83742276663025,310.78011714697135,1376,53.48246008639839,215
-1,300.85756537898015,310.93570983970415,1270,57.979825656052896,196
0,302.51114578215737,311.4898350395918,2717,9.432456524722925,4
0,300.25675816818267,309.1606354067199,2490,13.296122761462794,187
0,300.0293314528856,310.91260059021255,1374,48.515155788896436,221
0,303.322724036025,312.48960576575007,2706,9.788960576575008,58
0,302.2321975879627,310.49185686435146,1290,64.20851809028005,118
0,300.8559177414407,311.8503898095416,1334,56.85903621777343,194
-1,303.34018175544577,311.9607270217832,1323,64.97344990298919,46
0,301.43662108910956,309.75051269351957,2676,10.773559570207036,84
-1,298.49447510863223,309.6417126629484,2208,15.725137988845162,154
-1,302.30349220187685,310.7552383028153,1341,49.52602683337153,153
-1,300.7503693424395,310.3487086923876,1378,57.254612607716275,203
-1,299.8454161128436,309.7079830896512,1324,44.784358255798104,207
-1,299.28219483104226,310.35709437495774,1397,51.24250380070421,217
-1,302.9008265628822,310.8614878131879,1351,46.61983750917256,9
0,302.264355722228,310.8592636825462,1360,44.60086068244276,67
0,299.601598044513,310.1885929547198,1298,68.51087436377584,111
0,298.84118856763536,309.4130806321811,1456,57.45946032272869,208
0,302.8934742485343,310.9778952071119,1311,52.48042274560279,40
0,301.986479272037,309.986479272037,1376,48.37028109194448,173
-1,302.4143335717668,310.8143335717668,1331,57.12273271340633,99
-1,302.23542238634127,310.653133579512,1348,47.99264255707505,158
-1,299.6099495042597,310.0244519252949,1436,48.13895434633001,229
-1,298.40228226276713,309.2723963759055,1376,55.9092012080315,201
-1,302.4,310.40345007851454,1350,45.39064296930653,162
-1,302.26200586400586,310.27025073300075,1327,59.3032302089802,52
0,302.6703651923119,311.1852524999448,1278,59.00069903788784,17
-1,301.1293181029281,310.654886350488,1587,35.45755740328354,229
-1,299.99438270805643,309.024208749849,1415,51.683860833434025,228
0,302.29990941647543,310.10045291762304,1321,52.696829576638685,134
-1,299.56952629303476,310.0708578879104,1374,56.15562103442779,201
-1,303.36661644781003,312.4549196660287,1362,62.12339356356272,201
-1,297.1253788743694,307.8626894371847,1315,61.17910352093843,198
0,299.39001289647524,310.8662612844158,1726,27.47503224118812,222
-1,300.6882387464255,310.1541691120514,1351,58.901711514735844,193
0,301.0415784736294,311.3421751859357,2722,9.275906327473201,105
-1,300.6732579755724,311.10891400814256,2482,13.359886963358633,165
0,302.5529173322038,311.5852866663137,1227,68.08817866398397,186
-1,299.9333702442328,310.8778269923104,1400,51.903621679482654,220
-1,302.43231940653243,310.23231940653244,1329,49.70152284921637,53
0,302.30439082281436,310.23626054854293,1376,51.12960179367279,162
-1,298.42795956911584,309.7073765888632,1810,26.227959569115843,211
0,303.1009958582104,311.70298757463127,2694,10.173755177236968,72
0,300.3511657867988,309.2243523200932,1367,63.25854922663559,42
0,303.48664211174105,311.99217720485854,1371,54.543321055870514,112
-1,302.8875476662668,311.1156607497001,1341,50.63452991536723,172
-1,299.0250196955563,309.3406373097227,1268,68.34935481205481,187
-1,302.297434505872,311.923961000405,1522,37.040584993925535,214
-1,298.9970174807601,308.86436407452493,1330,53.92182037262471,206
0,303.19894434881996,311.39894434881995,1373,47.60316695354016,61
0,302.8723507981724,311.97737792577743,1363,63.45679326215673,202
-1,303.0836995457246,311.5673990914492,1335,61.84041914281844,52
-1,300.36889125383493,310.35314468152984,1362,60.29212671384743,205
-1,302.9126709160296,311.61494986200796,1225,66.16554238402728,155
-1,299.30259679189675,309.67986310681266,1376,52.19544385819316,217
-1,303.331863932556,311.3758185767414,1360,48.49895102405627,62
-1,298.3723769223754,308.4680435219903,1309,60.84576801682199,189
0,303.35547312969675,311.36289427474725,1307,53.866419389090225,43
-1,298.1550156173294,309.2005746434026,2163,15.236485530418738,102
0,302.4487830044066,310.5414810308463,1350,59.033972695943824,103
0,300.73110468092466,310.6153746977887,1257,70.47167313748044,115
-1,302.23251766236535,310.63251766236533,1333,57.59545407785013,103
-1,301.26271920894607,310.4247400082834,1451,60.347384787740566,147
0,303.3723975545583,311.4259966653068,1360,47.439618007343384,61
-1,301.7,310.2,1326,60.413452048599545,45
0,302.2,310.6,1354,51.31184426446192,126
0,302.04982906706147,310.84884244074277,1331,54.14356744327227,201
0,302.54502563946346,311.49788560151785,1630,34.28582248196247,227
-1,297.51554680809295,308.3915971627493,1396,53.023320212139446,212
0,300.55598746593836,310.4598746593838,1397,47.103730517675196,213
0,302.05893386701604,311.16952945815046,2692,11.85630140390869,34
0,302.17348392643197,311.43163839201264,1228,68.90711875354701,187
-1,298.2077126460096,309.42420197344086,1831,26.007712646009587,207
-1,302.92439790361703,310.8944692968278,1307,53.575602096382994,86
-1,303.09123284785267,311.66302422826806,1224,66.33036878263322,153
-1,301.791424416735,310.25112453952767,1361,54.863027854928546,69
0,301.98413413779696,311.1376246615631,1375,58.40108811037536,124
-1,299.1264671699159,310.01689393824415,1366,56.32027272589299,203
0,300.27147141400735,309.58136832234817,2025,18.9615745056666,183
-1,298.519671444624,309.61967144462403,2129,16.097809630826944,108
-1,301.7820053146586,311.0546702097724,1275,64.31902391596367,182
-1,297.85229668917736,308.9522966891774,1357,52.901080794906996,212
-1,300.66075605001,310.32169858928927,1646,30.43490423213216,217
-1,299.59391190318263,308.88936851044394,1517,33.195411247512624,208
0,302.3387382928372,310.27167186985014,1307,56.11432016057881,84
-1,301.7706052493883,311.1529491163812,1335,64.01773326356745,204
-1,300.707182892027,309.8178824982838,1326,49.04631513925689,207
-1,303.2504682353066,311.2504682353066,1356,47.40655529429253,30
0,302.98615410598325,311.1150773907699,1341,55.20615748376578,3
0,298.21110538966445,308.4803191870051,1405,56.09444730516776,219
-1,298.7945199629498,309.0368378128039,1431,39.11725182580232,217
-1,300.64165342914134,309.5216563173287,1332,58.83001010865573,186
-1,301.08724689458643,309.8055930526539,1440,46.22393921072132,231
0,299.1851512019098,308.8180978779694,1592,36.897680056357785,225
0,299.5058394314213,308.60583943142126,1541,37.48580417714336,203
0,301.2937335468467,310.3866094933076,2649,11.670844302102202,42
0,302.61175113018555,310.8435890330722,1308,55.576497739628806,42
-1,301.46361520218403,309.5937732217423,1440,44.62723040436806,231
-1,301.70449955552596,310.20449955552596,1275,63.23010097784287,21
0,301.9729271810689,310.2170331652929,1335,62.9021989917575,185
0,300.6366489829827,311.08778367233907,1379,62.07397372944641,137
-1,298.4554687070955,309.2020311556101,1367,53.30992183638594,222
-1,300.3722935514105,309.3110658674664,1331,59.035703106195626,186
0,296.05796358016175,306.47450477481533,1237,75.59302687020762,88
-1,302.4,310.7603569093011,1358,52.17447444540191,152
-1,301.548526628781,309.9,1309,60.49695413198843,195
-1,301.48965333658447,310.1975723476056,1262,62.26335208816918,95
0,300.11637834836944,310.1836216516306,1956,21.656977982460848,204
0,301.3034187503386,309.8474833336343,1338,58.54045624740412,112
-1,301.1587899632422,310.9059279070284,1370,53.476695961088,185
-1,300.34240739711595,310.20511395140574,1453,45.571282022782555,209
0,297.74212923353525,308.1677661541919,1345,59.60584614520236,203
0,299.93505472005427,310.394803066678,1373,62.967527360027134,92
0,301.89296957425483,310.9269304379723,1351,59.87376088817168,207
0,299.96108067547476,309.331302063809,1909,22.21828142571894,217
0,301.74869425290933,310.52808442163644,1364,48.00928853018168,213
0,302.28316445491964,311.0685479787857,1336,62.190931196232206,0
-1,303.1454120657553,311.1454120657553,1363,46.7873406947915,27
0,298.549510975464,308.7361560645027,2679,10.83224739612152,80
0,302.4,310.3,1374,51.2144615742212,162
0,301.6708122714044,310.30323184792627,1374,48.687563185786814,72
0,302.207827448073,310.623482344219,1347,49.137380415416104,133
-1,300.353509304989,309.22009598453946,1416,51.55326934364036,230
0,302.4,310.4273734819481,1372,47.69722924642704,150
0,302.35341275012274,310.26894183341517,1374,50.73412750122759,163
-1,301.8296350118258,310.98573667279857,1409,58.11822662812321,208
-1,302.95914488729744,311.318289774595,1334,58.863562806409874,52
-1,298.1902729272933,308.17315138180453,1409,53.726451945187584,218
-1,301.59614967759285,310.7157316130136,1312,70.9839380636014,47
-1,300.67160122639666,309.8290427830087,1312,65.16146448111218,192
-1,299.60380162862634,309.42737601789145,1311,61.11863119910543,206
-1,300.7054062935071,311.6132670059026,1365,57.881326700590265,191
0,302.0426959160599,310.74594951786315,1310,59.351394214358436,19
0,298.91284386738266,308.7,1457,61.368937868917044,148
0,302.75049654435384,311.2443086123981,1363,56.405194843248076,109
0,299.3699592886923,309.0353410296904,1364,51.19590429943151,216
-1,297.46441667107035,308.37852777630985,1368,50.846930572436534,219
-1,298.00680240598126,309.019425162866,2170,15.198059883032185,105
-1,301.9765934101072,311.1632182158828,1269,65.01577712273067,182
-1,299.5166974389205,309.0107472559863,1502,34.197693780235525,207
0,301.9045552305147,310.4045552305147,1372,47.83601170147076,73
0,302.9141640606779,311.3992444185149,1352,46.020208712558734,191
-1,301.2268677534984,311.5677586958019,1459,52.437874639826504,208
0,303.22000845441966,311.42000845441964,1373,47.539974636741114,61
-1,300.0937470073354,310.13749880293415,1381,53.312486832275795,203
-1,300.38752769469716,310.1131943883089,1436,41.95883318513552,212
-1,296.24110770093375,306.5331808790093,1374,55.253455296792566,215
0,301.90754424411637,310.92515609493415,1352,60.3,206
-1,301.8485737029303,309.9,1312,53.259112817336344,191
0,300.56058177234786,310.50581772347846,1397,47.202508105478735,213
