Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
-1,301.2,311.6,1461,52.9,208
-1,303.6,312.4,1418,46.0,128
0,300.1,309.2,1438,51.0,211
0,298.8,310.0,1486,38.5,55
1,300.9,310.5,1512,41.2,49
-1,302.4,311.8,1320,56.4,100
-1,295.6,306.2,1287,54.8,49
0,299.2,308.5,1742,28.9,150
0,302.8,312.2,1452,50.3,60
1,297.7,308.4,1418,51.9,77
-1,298.9,310.2,1705,32.5,63
-1,299.7,309.3,1434,38.5,127
0,298.1,308.0,2129,18.4,45
-1,299.7,310.6,1737,26.1,144
0,301.0,309.6,1397,48.0,135
1,300.4,309.8,1448,39.7,107
0,302.2,310.6,1346,49.2,134
0,297.7,308.9,1530,39.1,108
-1,302.1,310.6,1459,47.6,93
0,298.9,309.6,1434,43.8,180
-1,298.3,308.9,1695,30.7,174
-1,297.4,308.7,1584,38.2,154
-1,301.0,311.2,1412,42.1,64
-1,302.2,310.6,1346,47.5,109
-1,302.4,310.7,1362,54.8,155
0,296.9,307.9,2010,18.9,86
-1,298.9,308.2,2384,15.0,19
0,299.9,311.3,1389,50.0,55
-1,301.0,311.0,1399,58.0,190
0,296.9,308.0,1497,44.8,57
0,300.7,310.6,2006,19.1,102
0,300.4,309.7,1539,37.7,156
-1,298.9,308.7,1546,43.4,114
-1,298.4,309.1,1417,40.6,121
-1,298.6,308.2,1390,51.4,168
0,299.6,309.2,1393,47.7,28
-1,299.6,309.2,1572,33.4,20
0,301.1,311.3,1836,22.8,31
0,302.0,310.8,1783,23.1,190
0,298.1,308.9,1479,43.4,105
0,301.9,309.7,1568,37.5,135
-1,295.5,306.0,1546,35.9,169
-1,301.0,310.5,1317,50.9,75
0,300.5,311.9,1323,57.9,155
-1,299.2,308.9,1368,47.2,175
-1,298.9,309.8,1287,61.9,216
-1,302.3,311.6,1784,26.4,79
-1,297.5,308.9,1427,50.4,17
-1,301.6,310.6,1222,70.0,62
-1,302.7,310.5,1725,29.0,209
-1,301.0,311.1,1236,64.4,177
-1,297.3,308.5,1398,60.4,12
1,303.3,311.2,1607,31.7,34
-1,301.3,310.8,1390,57.4,164
0,302.2,311.5,1734,25.0,116
-1,297.4,308.5,1399,61.5,61
-1,301.4,310.4,1496,35.2,153
1,298.9,310.2,1532,37.7,166
-1,299.0,310.3,1437,47.8,99
-1,298.8,309.9,1629,31.9,49
-1,301.8,311.2,1334,52.3,68
1,296.8,307.8,1627,30.5,117
0,297.9,309.0,1530,40.9,42
-1,301.2,309.9,1449,45.5,23
-1,298.7,309.8,1365,50.5,111
-1,302.1,311.4,1549,44.6,31
-1,302.2,311.0,1555,34.2,185
-1,295.6,306.0,1419,51.1,7
-1,302.5,311.9,1520,44.9,94
0,300.7,309.8,1490,38.8,173
-1,298.6,309.8,1496,37.7,134
-1,297.8,307.3,1327,61.0,186
0,300.8,309.7,1680,28.2,189
-1,300.8,311.1,1480,41.1,176
1,301.5,310.6,1512,39.0,143
-1,302.2,310.8,1340,47.8,54
-1,301.8,310.7,1551,37.7,64
0,303.0,312.2,1257,71.3,122
0,297.4,308.4,1340,52.6,15
0,300.1,310.4,1556,38.1,92
0,300.2,311.7,1555,37.4,169
-1,298.5,308.2,1301,66.3,42
-1,295.5,306.0,1621,29.5,176
-1,299.0,310.4,1713,28.0,116
-1,299.8,310.1,1553,42.0,177
0,300.5,309.3,1589,34.9,91
-1,299.4,309.1,2421,14.2,57
0,301.3,310.0,1593,30.8,210
-1,303.6,312.5,1286,62.4,101
-1,297.4,308.5,1643,33.8,132
0,301.5,310.5,1600,32.8,205
-1,300.3,311.7,1682,27.8,178
-1,298.1,308.6,1558,42.4,14
0,300.6,309.8,1659,28.9,127
0,301.5,310.6,1573,37.4,37
-1,301.5,310.9,2760,8.0,15
1,303.9,312.7,1401,50.0,129
-1,298.2,308.1,1462,49.9,69
0,300.0,311.4,1692,29.0,216
-1,302.7,312.0,1828,24.0,63
-1,297.9,307.8,1397,45.0,104
-1,297.0,307.9,1635,31.6,147
0,299.3,309.1,1703,31.3,120
-1,301.3,310.6,1560,36.8,113
-1,300.2,311.5,1495,38.5,69
-1,299.5,309.4,1390,58.8,195
-1,300.6,310.0,1658,34.7,88
0,304.2,313.4,1329,54.5,75
-1,300.6,312.0,1430,42.7,130
-1,303.8,313.1,1422,42.4,152
0,299.2,308.4,1396,48.5,5
-1,298.3,309.4,1570,35.6,138
-1,297.4,307.9,1557,35.5,174
-1,297.8,307.5,1631,29.9,144
-1,301.5,310.5,1535,39.0,204
-1,300.3,311.0,1613,34.7,142
-1,300.7,311.8,1336,58.4,189
0,302.3,311.4,1855,23.9,43
-1,298.7,308.5,1469,39.9,67
1,302.0,310.9,1679,29.0,222
1,297.3,308.7,1430,42.8,153
-1,298.6,310.0,1517,39.0,4
-1,301.8,311.0,1771,27.2,162
0,299.9,309.4,1487,42.2,198
-1,298.6,309.9,1356,59.5,34
-1,301.1,311.3,1268,60.0,53
-1,296.8,307.9,1413,46.5,121
-1,302.4,312.0,1305,49.1,16
0,299.8,310.3,1805,23.7,198
-1,298.1,307.7,1414,48.7,159
-1,300.4,311.8,1601,36.1,0
-1,300.1,311.6,1530,36.6,74
-1,301.6,310.1,1326,48.2,77
0,298.9,310.1,1484,37.9,73
0,302.0,310.4,1828,26.3,82
-1,303.6,311.8,1695,30.7,90
0,297.1,308.4,1502,37.3,181
-1,302.7,312.2,1450,52.1,213
0,298.4,309.3,1390,53.6,5
-1,297.8,307.6,1607,30.3,62
-1,299.4,308.6,1746,26.8,107
0,297.2,308.5,1584,40.0,4
-1,298.4,309.2,1335,53.5,168
-1,302.0,310.4,1448,43.4,167
-1,298.2,309.4,1447,47.1,185
-1,303.7,312.5,1433,53.6,185
-1,300.3,309.9,1527,41.4,2
1,298.4,308.4,1479,39.2,58
1,301.5,310.5,1551,34.3,166
-1,298.2,308.8,1302,60.4,34
-1,297.6,308.7,1319,50.9,141
-1,298.5,309.4,1578,36.3,71
-1,298.0,308.0,1433,39.2,87
0,301.6,310.4,1452,45.7,164
0,299.8,310.6,1574,31.8,113
-1,299.6,309.2,1559,39.1,110
-1,300.5,310.0,1413,44.5,152
0,298.7,309.9,1654,29.1,195
0,298.5,309.3,1512,38.1,170
-1,302.3,311.8,1281,51.7,61
-1,300.0,309.1,1465,40.6,9
-1,298.4,308.0,1605,32.4,154
0,301.4,310.0,1651,29.8,44
-1,295.5,306.0,1456,39.2,167
-1,302.8,312.4,1523,39.7,239
-1,298.4,308.1,1279,53.1,9
-1,298.3,308.0,1486,42.3,86
1,297.7,307.3,1514,38.6,19
-1,299.2,309.0,1515,48.9,228
-1,298.3,308.5,1575,41.2,105
-1,300.7,312.3,1420,53.8,67
1,300.6,311.5,1282,60.2,24
-1,304.1,313.0,1566,37.2,7
1,300.8,310.4,1419,46.4,200
-1,302.1,310.9,1477,41.4,184
0,298.7,309.2,1423,48.9,187
-1,299.6,309.1,2266,15.3,79
-1,301.5,310.4,1329,46.6,24
0,297.6,308.4,1391,51.9,218
-1,300.9,310.4,1561,32.7,67
-1,297.3,307.9,1797,24.7,75
1,298.8,309.6,1516,40.2,152
0,299.7,310.7,1498,37.8,146
0,298.9,308.5,1534,42.9,121
-1,298.6,308.2,1325,54.0,41
0,301.5,310.4,1350,54.9,153
-1,300.2,311.0,1255,71.8,149
-1,301.0,312.1,1377,49.9,48
-1,300.1,309.7,1641,30.4,41
-1,297.6,308.6,1393,40.4,127
0,296.2,307.0,2119,18.3,159
-1,300.4,310.4,1298,61.4,19
-1,298.8,308.5,1527,36.2,3
0,300.9,312.0,1402,50.7,185
-1,298.3,309.2,1456,45.5,75
-1,301.2,311.0,1596,37.2,219
0,297.3,308.7,1447,44.5,105
-1,297.3,308.6,1505,33.5,14
0,301.5,310.7,1460,38.6,14
0,300.0,309.0,1368,45.8,81
-1,297.5,308.5,1459,39.7,69
0,302.7,312.1,1378,46.9,176
0,298.2,308.0,1591,33.7,32
0,303.8,312.7,1364,49.3,167
-1,303.0,311.2,1511,45.7,184
-1,301.6,310.7,1683,29.7,131
-1,300.6,310.5,1470,37.7,98
-1,300.8,310.4,1368,46.8,21
0,301.4,311.0,1427,43.2,13
-1,301.4,310.7,1590,36.3,43
-1,301.0,311.0,1582,37.5,176
-1,301.4,310.4,1689,30.6,110
0,299.7,310.5,1490,41.2,126
-1,300.5,310.5,1695,26.7,28
0,300.4,311.5,1750,27.3,116
-1,297.6,308.3,1816,28.8,106
-1,297.2,308.5,1574,35.8,95
1,299.9,311.2,1364,49.6,50
0,303.4,311.5,1483,43.0,117
-1,301.3,310.3,1419,55.7,125
1,298.8,309.2,1306,54.5,50
-1,302.1,311.2,1447,50.3,11
0,297.4,308.4,1441,46.8,116
-1,301.9,310.5,1425,51.1,173
0,302.2,311.4,1626,31.6,62
0,298.0,309.2,1558,41.7,35
-1,299.6,309.2,1601,33.3,33
0,298.7,310.1,1693,31.9,51
0,303.8,312.9,1594,35.2,69
-1,299.6,310.1,2057,20.4,60
0,301.3,311.1,1678,30.7,34
0,299.2,310.3,1551,44.8,18
0,302.3,311.7,1423,44.6,93
1,300.1,309.4,1563,40.8,28
0,298.1,308.2,1342,48.1,54
-1,302.1,311.5,1444,44.9,97
-1,297.7,308.9,1742,26.3,24
-1,298.1,307.6,1460,46.5,143
0,300.2,311.6,1608,35.0,212
-1,298.6,309.9,1630,30.6,2
0,303.4,312.2,1972,23.5,59
-1,302.2,311.6,1658,31.4,89
1,298.4,309.4,1512,35.3,51
-1,298.1,307.7,1495,48.1,111
0,298.1,309.0,1533,36.1,189
0,299.0,308.2,1358,42.7,50
0,302.9,312.5,1924,24.0,17
-1,301.3,310.8,1531,53.4,57
0,298.4,309.2,1491,51.2,13
0,300.2,311.6,1510,47.5,146
-1,297.9,307.6,1612,30.7,134
-1,298.8,309.7,1740,28.5,152
0,300.4,311.8,1442,45.1,0
1,300.0,311.4,1641,34.5,155
-1,297.2,308.4,1605,30.0,183
0,303.6,312.8,1825,25.2,29
-1,298.6,309.8,1597,35.9,213
-1,303.2,311.2,1439,43.9,30
-1,297.0,307.8,1609,35.6,193
0,296.8,307.8,1551,38.9,112
-1,297.7,308.2,1446,43.9,172
-1,298.8,310.2,1814,26.8,204
-1,300.3,311.6,1595,38.8,154
-1,300.3,311.3,1505,39.6,107
-1,303.5,312.4,1503,36.5,191
0,301.0,310.7,1493,48.1,145
0,301.3,311.1,1492,41.2,223
-1,300.5,310.8,1728,26.3,125
-1,298.2,308.9,1683,31.7,74
-1,300.4,311.8,1367,57.2,10
-1,298.9,310.3,1364,54.0,95
0,302.6,312.3,1566,36.6,46
-1,300.4,311.5,1704,29.7,103
-1,299.1,310.4,1505,46.1,176
-1,303.8,312.7,1461,38.2,188
0,299.9,309.3,1452,41.9,106
-1,297.8,307.8,1761,28.9,128
-1,299.3,308.8,1550,45.8,170
0,302.5,310.4,1429,43.2,191
-1,302.8,310.6,1617,37.9,207
-1,297.3,308.1,1763,28.4,54
-1,302.9,312.2,1340,57.8,90
-1,302.0,309.8,1701,27.2,4
-1,297.3,308.6,1586,37.7,155
1,302.0,309.9,1447,42.8,185
1,300.6,311.7,1535,33.3,92
0,301.7,311.0,1537,33.5,146
-1,298.1,307.9,1578,35.6,55
0,302.2,310.9,1488,44.2,57
-1,302.6,311.4,1738,25.8,128
-1,299.2,308.5,1381,60.6,59
-1,302.1,311.0,1740,30.8,182
-1,296.5,307.4,1292,52.5,62
-1,297.4,308.3,1483,38.8,23
-1,302.8,312.4,1376,57.1,8
-1,300.5,309.9,1503,37.4,175
0,299.2,308.5,1594,35.8,160
-1,297.3,308.4,1491,46.5,29
-1,298.7,308.5,1616,30.2,34
1,298.2,308.4,1678,34.6,81
-1,302.7,312.1,1688,32.0,155
-1,300.7,309.5,1251,59.9,120
-1,297.8,309.8,1533,36.8,198
-1,301.2,310.7,1644,31.6,166
-1,302.4,311.8,1433,42.2,134
1,296.8,308.0,1311,58.6,19
-1,300.1,311.5,2218,17.0,123
1,299.2,308.6,1462,55.0,163
0,298.2,309.2,1332,60.2,147
0,297.7,307.2,1372,52.8,33
-1,297.5,308.6,1513,39.7,32
-1,301.8,310.0,1493,40.3,185
-1,302.4,311.1,1652,33.9,139
-1,303.1,311.2,1394,45.3,144
-1,300.2,311.6,1540,37.7,71
-1,300.0,311.5,1812,28.3,94
-1,301.6,310.9,1643,34.1,44
0,300.1,309.6,1376,52.1,147
-1,297.1,307.9,1342,49.1,179
-1,299.4,310.8,1424,47.7,109
-1,303.4,312.3,1502,36.0,69
0,299.4,309.3,1692,28.4,201
-1,303.7,312.0,1892,22.5,79
1,297.9,307.6,1493,36.0,161
-1,298.2,309.1,1467,44.5,80
0,301.4,310.6,1565,36.1,110
0,300.4,309.8,1435,43.6,203
-1,302.3,311.7,1510,38.7,141
-1,301.5,310.6,1374,46.7,32
0,299.1,308.3,1506,38.0,125
0,299.0,310.3,1447,39.9,78
-1,297.4,308.2,1471,46.5,25
0,304.3,313.6,1489,40.3,196
0,300.6,310.0,1478,36.3,95
-1,298.9,308.7,1389,44.9,69
1,297.3,308.6,1499,37.6,147
0,302.8,311.0,1507,33.4,82
0,296.0,306.6,1392,51.3,124
0,298.8,309.8,1288,61.9,79
-1,303.0,312.5,1461,40.2,127
0,297.3,308.1,1731,27.7,42
-1,301.8,310.9,1609,31.7,202
-1,300.8,311.7,1426,45.5,16
1,298.6,309.5,1420,50.4,82
-1,302.3,311.5,1384,50.8,13
-1,298.7,309.8,1322,57.0,140
-1,298.5,309.5,1294,66.7,12
-1,298.7,310.2,1436,47.5,32
0,297.7,309.2,1700,27.4,176
0,300.8,310.5,1330,59.0,190
1,297.9,308.5,1383,44.6,184
-1,297.2,308.6,1578,34.4,76
-1,303.1,311.1,1420,55.8,113
0,298.5,309.3,1615,31.8,23
-1,304.2,313.4,1421,43.4,56
1,299.2,308.8,1440,39.1,188
0,299.0,310.2,1564,39.9,97
-1,299.4,310.7,1551,41.2,3
-1,297.0,307.8,1385,56.4,202
0,298.8,308.6,1571,33.7,61
-1,298.5,309.6,1585,32.2,89
1,302.9,312.3,1754,26.9,209
0,300.1,309.0,1612,33.0,34
-1,301.7,311.3,1348,51.0,87
-1,302.0,310.8,1902,23.4,188
-1,302.4,311.8,1673,30.1,210
0,301.5,310.7,1336,65.6,0
0,297.2,307.9,1747,29.0,188
-1,298.7,310.0,1637,31.8,42
1,298.8,308.9,1466,44.1,184
-1,300.8,311.6,1568,36.0,23
-1,298.8,309.1,1362,45.4,113
-1,299.3,308.6,1520,33.7,76
-1,299.1,308.4,1543,37.9,130
-1,299.9,310.4,1470,50.0,148
-1,297.5,309.0,1320,54.7,179
0,303.5,312.3,1543,33.3,71
0,303.5,312.6,1405,51.6,62
0,301.8,311.3,1542,40.1,142
-1,300.8,310.3,1538,36.1,198
-1,300.7,311.1,1688,30.7,161
1,301.4,310.4,1610,38.6,16
0,301.0,311.0,1423,38.6,199
0,299.3,308.5,1404,49.4,93
-1,299.8,309.6,1526,41.7,85
1,299.5,310.8,1600,32.4,67
-1,298.8,308.5,1395,44.4,33
-1,299.7,309.3,1417,54.6,131
-1,300.4,310.8,1390,52.5,144
-1,297.9,309.0,1629,29.0,26
-1,297.6,308.3,1502,43.2,139
-1,297.0,307.9,1479,39.2,151
0,298.9,310.0,1348,58.2,163
1,300.1,310.1,1426,42.7,64
-1,298.9,310.5,1717,26.9,17
0,297.8,309.0,1675,30.0,110
-1,303.2,311.4,1351,53.8,8
-1,302.9,312.2,1367,55.1,50
1,301.6,311.2,1395,46.8,95
-1,297.2,308.8,1451,43.1,68
-1,302.1,310.8,1786,25.7,47
0,299.7,309.0,1465,49.0,158
-1,304.0,313.0,1541,45.9,64
-1,299.2,308.4,1434,46.8,2
-1,302.7,312.4,1444,48.7,9
-1,299.7,310.8,1589,36.0,190
-1,300.8,311.9,1560,31.8,21
1,298.5,308.9,1500,40.3,207
-1,302.0,310.3,1648,29.6,157
-1,297.9,307.6,1298,52.7,132
-1,297.2,307.9,1469,48.2,144
-1,297.4,308.5,1475,47.2,69
0,301.3,310.7,1819,25.5,46
0,299.3,310.5,1462,40.5,24
-1,302.0,309.7,1414,36.3,209
-1,300.7,310.5,1561,33.2,48
-1,297.3,308.3,1484,43.9,13
0,298.1,308.1,1456,43.7,80
-1,297.9,307.6,1977,20.2,182
0,297.6,309.6,1330,53.1,7
0,297.4,308.1,1620,31.2,143
-1,302.6,311.5,1609,36.0,162
-1,301.0,310.8,1558,34.9,196
0,302.2,311.7,1466,49.0,66
-1,301.7,311.1,1399,55.1,156
-1,302.2,311.5,1588,30.6,39
0,301.0,311.3,1454,41.5,57
0,296.5,307.4,1565,43.5,194
-1,302.9,311.1,1556,45.3,135
-1,300.4,311.6,1332,54.6,111
-1,298.7,308.5,1544,35.2,159
0,299.3,309.2,1334,46.3,31
-1,301.4,310.7,1657,28.7,108
0,300.7,311.9,1657,30.9,116
-1,298.7,310.1,1620,34.8,112
0,302.0,311.2,1558,39.1,179
-1,297.4,308.6,1680,32.8,200
-1,298.8,309.4,1387,54.1,171
-1,300.2,309.8,1481,41.9,106
1,303.3,311.3,1502,39.5,38
0,302.1,310.6,1421,52.0,95
-1,296.9,307.9,1435,41.6,139
-1,299.1,308.3,1533,42.4,48
-1,300.1,311.4,1604,35.0,191
-1,298.1,307.8,1524,40.8,71
1,302.2,311.3,1749,29.2,5
-1,298.8,309.7,1751,29.6,160
-1,303.1,311.2,1626,32.3,21
-1,297.4,308.6,1476,42.3,107
-1,301.0,310.9,1740,28.9,129
0,299.5,310.9,1378,48.7,119
0,295.6,306.3,1426,45.5,53
-1,302.2,311.4,1754,26.9,33
-1,298.6,310.1,1721,27.2,5
-1,300.3,309.8,1450,55.0,135
-1,303.1,311.3,1474,34.8,215
-1,301.0,310.4,1563,34.4,124
0,300.7,310.6,1484,38.0,84
0,300.7,310.9,1486,38.9,106
-1,300.9,311.0,2235,15.8,156
1,297.5,308.5,1393,46.6,56
-1,301.5,310.8,1417,49.7,5
-1,297.8,307.8,1396,42.5,23
-1,299.2,308.4,1465,35.0,201
-1,298.0,309.6,1403,51.3,122
0,298.6,309.5,1568,36.7,182
0,302.3,311.0,1578,33.5,158
-1,297.8,308.3,1498,47.3,160
1,300.9,310.7,1656,30.7,200
1,300.9,311.9,2140,16.5,43
0,297.4,308.5,1638,32.2,84
0,299.9,309.6,1489,41.7,56
0,299.2,309.1,1503,34.7,6
-1,297.8,307.5,1391,48.6,109
0,296.9,307.8,1477,37.2,160
1,298.4,308.2,1987,19.8,198
-1,299.3,308.6,1371,50.5,136
-1,300.4,311.7,1515,47.4,170
-1,302.8,311.0,1564,38.5,85
0,296.9,307.7,2008,17.5,3
0,301.0,310.9,2047,17.9,178
-1,300.3,309.9,1621,34.1,36
-1,300.7,309.5,1592,29.0,17
0,297.4,308.9,1500,46.3,137
-1,302.2,310.0,1483,48.7,20
0,295.5,305.9,1453,47.3,9
-1,300.6,309.6,1411,41.6,140
-1,299.8,311.2,1533,35.9,137
0,301.3,310.7,1391,52.5,61
-1,298.8,309.9,1351,47.2,73
-1,300.4,310.0,1769,26.1,38
0,295.6,306.2,1435,51.6,126
-1,301.0,309.7,1491,42.9,165
-1,299.3,308.6,1384,53.6,218
-1,301.0,310.5,1378,44.4,83
0,297.5,308.0,1430,44.5,178
0,300.3,311.4,1371,50.2,109
-1,298.9,310.2,1623,37.2,177
1,304.0,313.1,1472,45.5,166
-1,300.4,309.6,1379,54.5,122
-1,301.8,310.3,1482,41.4,63
-1,298.3,309.0,1657,32.2,179
0,298.2,307.7,1681,31.0,84
-1,298.0,307.7,1479,42.5,47
-1,299.0,310.0,1582,31.9,51
0,299.5,311.0,1451,43.3,136
1,298.5,308.2,1563,44.6,163
-1,299.1,310.5,1329,54.9,58
-1,302.4,311.0,1610,33.1,161
-1,300.8,310.2,1514,40.0,155
-1,301.6,310.8,1355,57.8,195
-1,299.0,310.1,1444,47.7,161
-1,296.4,307.2,1748,25.3,144
0,298.0,307.5,1784,27.8,163
-1,303.0,311.2,1601,32.9,69
1,297.6,309.5,1623,33.1,224
0,298.6,309.9,1517,34.0,215
-1,304.0,313.1,1465,41.0,69
0,300.5,311.8,1591,42.0,182
-1,298.7,309.6,1364,44.9,106
-1,299.0,310.2,1494,40.6,67
0,298.3,307.9,1609,32.4,151
0,302.9,312.5,1551,40.0,20
0,300.5,312.0,1867,23.0,103
-1,298.2,308.9,1336,45.0,66
0,302.4,311.8,1539,39.9,101
0,300.3,311.3,1377,53.8,125
0,297.9,309.1,1558,39.2,59
0,302.4,312.1,1492,47.7,7
-1,301.8,310.6,1295,62.3,91
-1,299.1,310.2,1569,38.2,155
-1,298.1,308.2,1390,47.5,33
-1,301.9,310.8,1735,31.5,66
-1,301.1,311.4,1531,38.7,55
0,297.6,308.6,1389,49.0,34
-1,300.9,310.8,1490,38.1,125
-1,300.1,309.3,1841,23.0,125
-1,304.0,313.2,1615,37.8,127
0,298.5,309.5,1483,44.8,92
-1,302.6,311.8,1638,35.1,17
-1,297.2,308.1,1689,31.2,145
-1,299.1,308.7,1498,38.9,181
-1,301.1,310.5,1529,38.7,91
-1,298.3,309.4,1618,31.5,108
0,302.4,311.4,1508,41.2,60
-1,297.9,308.1,1585,33.5,212
-1,297.9,308.1,1531,40.8,2
0,299.0,310.0,1338,56.4,29
0,298.1,308.9,1417,39.2,65
-1,299.0,310.5,1755,27.9,56
0,295.5,306.0,1423,45.3,205
-1,300.1,311.4,1660,31.4,38
-1,302.0,309.7,1551,34.8,207
1,297.5,308.9,1471,37.7,197
-1,301.7,310.9,1557,39.4,2
-1,304.2,313.6,1411,46.0,149
-1,298.0,307.7,1643,32.3,200
1,298.8,309.8,1437,48.2,164
-1,303.5,312.9,1544,36.9,87
-1,299.8,309.7,1457,51.9,89
0,302.3,311.4,1479,45.6,59
-1,300.8,311.3,1505,45.5,141
-1,300.8,310.9,1311,55.8,118
-1,302.2,311.4,1397,53.0,17
-1,299.8,309.2,1760,25.9,63
-1,299.0,308.7,1449,38.9,18
-1,300.3,310.2,1369,48.8,36
-1,298.2,308.0,1538,38.2,59
1,301.3,310.6,1605,32.5,59
-1,300.4,309.6,1543,38.1,209
0,300.2,310.0,1664,30.7,179
0,299.1,308.6,1441,36.2,169
-1,298.9,310.3,1456,44.1,118
-1,302.2,311.2,1649,33.2,9
0,297.7,309.0,1531,42.4,38
-1,300.6,310.7,1397,53.7,80
-1,300.6,310.2,1447,45.9,17
-1,298.1,309.9,1563,32.8,51
-1,300.3,310.3,1345,46.3,50
-1,300.5,311.4,1432,47.5,51
0,300.2,309.1,1406,42.2,40
0,299.3,308.6,1448,52.1,71
-1,298.8,309.9,1441,41.6,62
-1,301.6,310.4,1561,35.3,156
0,301.8,310.3,1465,46.5,60
-1,298.0,307.6,1694,29.1,169
-1,299.2,310.5,1458,44.1,91
-1,300.6,311.7,1432,39.2,2
-1,298.1,308.2,1482,37.9,17
-1,300.8,309.7,1373,45.4,179
0,298.1,308.6,1415,46.3,27
-1,303.7,312.6,1702,29.1,141
-1,300.3,309.3,1612,36.0,158
-1,301.3,310.7,1516,46.0,119
-1,301.3,310.6,1529,41.8,176
0,302.0,311.1,1769,26.0,10
1,302.8,311.0,1436,43.5,47
-1,299.3,310.8,1391,46.9,21
1,300.7,312.4,1457,47.2,74
-1,303.5,312.7,1393,49.3,82
-1,303.7,312.9,1461,50.1,31
0,299.5,308.7,1321,51.9,114
-1,300.9,310.7,1352,46.4,212
0,303.3,311.3,1566,46.1,41
0,303.7,312.8,1634,33.8,63
-1,301.6,310.9,1385,51.2,132
0,298.6,309.3,1510,40.8,177
-1,297.4,309.0,1568,33.7,175
-1,299.7,309.2,1645,30.8,137
-1,302.7,312.4,1423,51.9,60
-1,300.1,311.3,2579,12.5,64
-1,299.4,309.2,1607,31.7,145
-1,298.1,308.6,1527,40.2,16
0,302.3,311.6,1608,39.9,136
-1,300.2,309.8,1353,59.4,26
-1,297.6,308.6,1326,62.4,173
1,303.8,312.5,1748,25.1,175
-1,302.6,310.5,1450,43.2,68
-1,297.1,308.2,2267,15.7,181
0,302.3,311.7,1640,31.5,199
-1,304.0,313.2,1481,42.6,213
0,298.9,308.2,1411,51.3,43
-1,301.5,310.9,1580,32.3,11
0,298.1,307.7,1435,40.9,147
-1,301.3,311.3,1509,42.5,213
0,299.0,310.0,1341,58.9,126
-1,299.4,308.7,1525,39.0,90
0,296.2,307.3,1451,42.8,11
0,298.3,308.4,1444,47.5,178
0,300.2,310.4,1530,35.7,80
-1,296.9,307.8,1466,45.7,153
-1,298.3,308.0,1451,47.1,196
-1,302.3,311.3,1439,41.8,96
0,297.2,308.1,1554,41.3,147
0,301.0,310.7,1517,40.2,171
-1,299.0,310.3,1577,40.0,181
0,302.7,310.5,1880,22.7,207
-1,298.5,309.2,1504,33.7,182
0,300.0,309.9,1651,28.1,114
-1,302.6,311.8,1627,31.8,23
0,298.1,308.5,1463,45.9,3
0,301.3,311.4,1838,23.2,215
-1,300.1,309.2,1427,37.6,73
-1,296.8,308.0,1675,29.7,46
1,301.3,310.8,1434,39.5,18
-1,299.8,309.5,1545,32.2,18
-1,298.2,307.5,1470,51.3,180
-1,301.0,310.4,1476,43.6,173
-1,300.8,312.1,1505,41.3,173
-1,300.3,309.6,1568,39.6,85
0,301.4,310.7,1368,63.7,92
0,301.8,311.3,1624,31.6,145
-1,300.1,309.6,1541,37.0,96
-1,303.9,313.2,1393,46.5,9
-1,300.3,311.1,1388,49.4,128
-1,297.0,307.7,1447,46.4,8
-1,301.4,310.8,1740,29.2,110
0,298.7,310.1,1402,69.7,64
0,303.1,311.3,1847,24.7,212
-1,299.3,308.7,1484,40.5,213
1,301.5,310.7,1394,46.7,130
-1,299.6,310.9,1716,28.5,117
-1,304.1,313.1,1550,30.9,9
-1,299.3,309.1,1634,36.8,62
0,297.4,308.2,1536,34.6,4
-1,299.4,308.7,1512,37.2,126
0,298.3,307.8,1330,55.4,114
-1,298.1,310.0,1534,33.7,47
-1,303.4,311.5,1879,21.3,78
1,300.9,312.0,1397,42.7,212
-1,302.6,312.2,1377,45.5,54
-1,297.5,308.3,1388,48.6,27
-1,303.4,311.5,1424,50.8,128
-1,297.5,308.6,1437,43.3,34
-1,302.3,311.0,1412,47.0,164
-1,298.5,309.4,1911,21.5,164
-1,298.4,309.1,1423,48.0,135
0,300.8,310.9,1557,31.6,52
1,300.6,309.5,1495,36.5,79
0,298.9,308.9,1750,29.9,50
-1,299.5,310.0,1502,38.5,52
1,300.4,311.4,1445,52.4,105
-1,304.0,313.1,1648,35.7,119
-1,300.1,310.5,1494,44.2,117
-1,301.1,311.0,1918,21.7,28
0,298.4,309.1,1525,39.3,86
0,301.7,310.5,1724,33.0,171
-1,300.1,311.4,1572,36.2,199
-1,300.5,310.6,1368,49.6,10
-1,302.1,311.5,1477,45.4,111
-1,299.9,309.3,1620,31.1,196
-1,300.1,311.3,1470,45.2,40
-1,298.3,309.1,1472,40.1,31
-1,304.1,313.0,1408,45.3,28
-1,298.2,308.7,2186,17.8,31
-1,303.0,311.2,1755,30.4,205
-1,301.9,309.9,1374,48.5,180
-1,302.2,311.5,1567,33.1,168
0,301.6,310.7,1813,24.6,210
-1,301.3,311.0,1539,36.9,206
-1,299.4,309.3,1525,41.5,30
-1,300.9,310.5,2288,16.1,85
1,301.0,310.9,1916,22.0,42
-1,297.8,309.9,1351,49.0,181
-1,299.5,310.9,1496,38.5,162
-1,303.5,311.6,1428,46.2,139
-1,297.3,308.1,1506,36.0,150
-1,300.0,309.1,1631,28.3,110
0,300.7,311.7,1701,30.8,44
-1,300.8,310.0,1468,52.7,178
-1,300.2,310.3,1445,50.9,34
